word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
contempt;contempt. / (kənˈtɛmpt) / noun. [1mthe attitude or feeling of a person towards a person or thing that he considers worthless or despicable[0m: scorn. the state of being scorned: disgrace (esp in the phrase hold in contempt);2;2023-08-06;2023-08-13;;;;mépris;729;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/contempt_en_us_1.mp3
perpetual;/pərˈpetʃ·u·əl/ [1mcontinuing forever, or happening all the time[0m: They lived in perpetual fear of being discovered.;3;2023-07-25;2023-08-08;;;;perpétuel;730;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/perpetual_en_us_1.mp3
lived;[ lahyvd, livd ] show ipa. adjective. [1mhaving life, a life, or lives, as specified[0m (usually used in combination): a many-lived cat.;3;2023-07-28;2023-08-11;;;;vivait;731;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/li/lived_en_us_1.mp3
pains;N/A;3;2023-07-28;2023-08-11;;;;des douleurs;732;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pains_en_us_1.mp3
breed; (of animals) [1mto have sex and produce young animals[0m: The blackbird, like most birds, breeds in the spring.;3;2023-08-07;2023-08-14;;;;race;733;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/br/breed_en_us_1.mp3
instruments;[1ma tool or other device, especially one without electrical power, used for performing a particular piece of work[0m: surgical instruments. instruments of torture.;3;2023-07-25;2023-08-08;;;;N/A;734;N/A
died;verb (used without object),died, dy·ing. [1mto cease to live: undergo the complete and permanent cessation of all vital functions: become dead[0m. (of something inanimate) to cease to exist: The laughter died on his lips.;11;2023-07-27;2024-01-23;1;2023-07-27;;décédé;735;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/died_en_us_1.mp3
travellers;N/A;3;2023-07-28;2023-08-11;;;;voyageurs;736;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/travellers_en_us_1.mp3
sailors;N/A;4;2023-08-03;2023-08-24;;;;marins;737;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/sailors_en_us_1.mp3
corruptions;N/A;3;2023-07-27;2023-08-10;;;;N/A;738;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/corruptions_en_us_1.mp3
judges;N/A;3;2023-07-28;2023-08-11;;;;juges;739;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ju/judges_en_us_1.mp3
presume;": [1mto expect or assume especially with confidence[0m. 
3. : to suppose to be true without proof. presumed innocent until proved guilty.";4;2023-08-01;2023-08-22;;;;présumer;740;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/presume_en_us_1.mp3
reckoned;[1mto think or believe[0m: I reckon it&#39:s going to rain.;1;2023-08-07;2023-08-08;;;;compté;741;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/re/reckoned_en_us_1.mp3
fright;"
1. : [1mfear excited by sudden danger[0m : alarm. gave me quite a fright. 
2. : something strange, ugly, or shocking.";3;2023-08-07;2023-08-14;;;;la frayeur;742;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fr/fright_en_us_1.mp3
mortals;/ˈmɔː.təl/ us. /ˈmɔːr.t̬əl/ (of living things, especially people) [1munable to continue living for ever: having to die[0m: For all men are mortal.;3;2023-08-04;2023-08-18;;;;mortels;743;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mo/mortals_en_us_1.mp3
enemies;N/A;3;2023-07-25;2023-08-08;;;;ennemis;744;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/enemies_en_us_1.mp3
expressed;: [1mto represent in words[0m : state. b. : to make known the opinions or feelings of (oneself) c. : to give expression to the artistic or creative impulses or abilities of (oneself);3;2023-07-28;2023-08-11;;;;exprimé;745;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ex/expressed_en_us_1.mp3
occasions;noun. [1ma particular time, especially as marked by certain circumstances or occurrences[0m: They met on three occasions. a special or important time, event, ceremony, celebration, etc.: His birthday will be quite an occasion.;3;2023-07-25;2023-08-08;;;;N/A;746;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/oc/occasions_en_us_1.mp3
empress;"
1. : [1mthe wife or widow of an emperor[0m. 
2. : a woman who is the sovereign or supreme monarch of an empire.";2;2023-08-06;2023-08-13;;;;impératrice;747;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/em/empress_en_us_1.mp3
chairs;N/A;3;2023-07-28;2023-08-11;;;;chaises;748;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ch/chairs_en_us_1.mp3
malice;"
1. : [1mdesire to cause pain, injury, or distress to another[0m. an attack motivated by pure malice. 
2. : intent to commit an unlawful act or cause harm without legal justification or excuse.";3;2023-08-01;2023-08-15;;;;N/A;749;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/malice_en_us_1.mp3
apprehended;apprehend. verb [ T ] /ˌæp·rɪˈhend/ [1mto catch and put a person under police control: to arrest[0m: Last night police apprehended the suspect.;3;2023-08-01;2023-08-15;;;;appréhendé;750;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/apprehended_en_us_1.mp3
satisfied;: [1mpleased or content with what has been experienced or received[0m. satisfied customers. a satisfied smile.;3;2023-07-25;2023-08-08;;;;satisfait;751;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/satisfied_en_us_1.mp3
gentlemen;plural -men us/ˈdʒen·təl·mən/ [1ma man who is polite and behaves well toward other people[0m: a perfect gentleman.;3;2023-07-28;2023-08-11;;;;Messieurs;752;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ge/gentlemen_en_us_1.mp3
hoof;noun [ C ] /huːf/ us. /huːf/ plural hoofs or hooves. [1mthe hard part on the bottom of the feet of animals such as horses, sheep, and deer[0m.;1;2023-08-06;2023-08-09;;;;diriger;753;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ho/hoof_en_us_1.mp3
admiral;/ˈæd·mər·əl/ [1ma naval officer of the highest rank[0m.;3;2023-08-04;2023-08-18;;;;amiral;754;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ad/admiral_en_us_1.mp3
names;N/A;3;2023-07-27;2023-08-10;;;;N/A;755;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/na/names_en_us_1.mp3
places;/ (pleɪs) / noun. [1ma particular point or part of space or of a surface, esp that occupied by a person or thing[0m. a geographical point, such as a town, city, etc.;11;2023-07-27;2024-01-23;1;2023-07-27;;lieux;756;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pl/places_en_us_1.mp3
ages;N/A;3;2023-07-28;2023-08-11;;;;âge;757;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ag/ages_en_us_1.mp3
ideas;"
1. : [1ma formulated thought or opinion[0m. 
2. : whatever is known or supposed about something. a child&#39:s idea of time.";3;2023-07-25;2023-08-08;;;;des idées;758;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/id/ideas_en_us_1.mp3
abilities;N/A;3;2023-07-27;2023-08-10;;;;capacités;759;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ab/abilities_en_us_1.mp3
wondered;"
1. : [1mto feel surprise or amazement[0m. 
2. : to have curiosity or doubt. I wondered about that.";3;2023-07-25;2023-08-08;;;;demandé;760;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wo/wondered_en_us_1.mp3
ignorant;ignorant. / (ˈɪɡnərənt) / adjective. [1mlacking in knowledge or education: unenlightened[0m. (postpositive often foll by of) lacking in awareness or knowledge (of): ignorant of the law.;3;2023-07-25;2023-08-08;;;;N/A;761;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ig/ignorant_en_us_1.mp3
hanger; hanger. noun [ C ] /ˈhæŋ·ər/ [1ma frame of wire, wood, or plastic on which clothes are hung to keep them neat when you are not wearing them[0m.;2;2023-08-06;2023-08-13;;;;cintre;762;N/A
minds;mind. / (maɪnd) / noun. [1mthe human faculty to which are ascribed thought, feeling, etc: often regarded as an immaterial part of a person[0m.;3;2023-07-25;2023-08-08;;;;les esprits;763;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mi/minds_en_us_1.mp3
dwarf; dwarf. / (dwɔːf) / nounplural dwarfs or dwarves (dwɔːvz) [1man abnormally undersized person, esp one with a large head and short arms and legs[0m: Compare midget. an animal or plant much below the average height for the species.;2;2023-08-03;2023-08-10;;;;nain;764;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/dw/dwarf_en_us_1.mp3
fond;/fɑnd/ [1mhaving feelings of affection for someone or something, or having a liking for an activity[0m: I&#39:m really fond of my aunt and enjoy seeing her. She had fond memories of her childhood.;3;2023-07-27;2023-08-10;;;;bottom;765;N/A
birds;N/A;11;2023-07-28;2024-01-24;1;2023-07-28;;des oiseaux;766;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bi/birds_en_us_1.mp3
claws;N/A;2;2023-08-07;2023-08-10;;;;les griffes;767;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cl/claws_en_us_1.mp3
countrymen;" 
1. [1ma person who lives in the country[0m. 
2. a person from a particular country or from one&#39:s own country (esp in the phrase fellow countryman) Gender-neutral form: compatriot.";3;2023-08-03;2023-08-17;;;;compatriotes;768;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/countrymen_en_us_1.mp3
f;/ (ɛf) / nounplural f&#39:s, F&#39:s or Fs. [1mthe sixth letter and fourth consonant of the modern English alphabet[0m. a speech sound represented by this letter, usually a voiceless labio-dental fricative, as in fat.;2;2023-08-03;2023-08-10;;;;N/A;769;N/A
www;N/A;2;2023-08-03;2023-08-10;;;;N/A;770;N/A
org;[1mthe internet domain name for[0m. [1man organization, usually a nonprofit-making organization[0m.;11;2023-07-28;2024-01-24;1;2023-07-28;;N/A;771;N/A
balnibarbi;N/A;2;2023-08-03;2023-08-10;;;;N/A;772;N/A
hoping;[1mto want something to happen or to be true, and usually have a good reason to think that it might[0m: I&#39:m hoping for an interview next week.;3;2023-07-27;2023-08-10;;;;en espérant;773;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ho/hoping_en_us_1.mp3
apt;apt, pertinent, relevant all refer to something suitable or fitting. apt means [1mto the point and particularly appropriate[0m: an apt comment.;3;2023-07-28;2023-08-11;;;;apte;774;N/A
monstrous;adjective. [1mfrightful or hideous, especially in appearance: extremely ugly[0m. shocking or revolting: outrageous: monstrous cruelty.;3;2023-07-25;2023-08-08;;;;monstrueux;775;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mo/monstrous_en_us_1.mp3
censure;/ˈsen.ʃɚ/ [1mstrong criticism or disapproval[0m: His dishonest behaviour came under severe censure. SMART Vocabulary: related words and phrases. Disapproving &amp: criticizing.;3;2023-07-25;2023-08-08;;;;censorship;776;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ce/censure_en_us_1.mp3
allowance;"
1. a. : [1ma sum granted as a reimbursement or bounty or for expenses[0m. a salary that includes a cost-of-living allowance. especially : a sum regularly provided for personal or household expenses.";3;2023-07-25;2023-08-08;;;;allocation;777;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/allowance_en_us_1.mp3
believed;[1mto think that something is true, correct, or real[0m: Strangely, no one believed us when we told them we&#39:d been visited by a creature from Mars. [ + that ] He believes that all children are born with equal intelligence. She&#39:s arriving tomorrow, I believe.;3;2023-07-25;2023-08-08;;;;a cru;778;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/be/believed_en_us_1.mp3
computation;noun. [1man act, process, or method of computing: calculation[0m.;3;2023-07-31;2023-08-14;;;;calcul;779;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/computation_en_us_1.mp3
mile;"[1ma unit of distance on land in English-speaking countries equal to 5,280 feet, or 1,760 yards (
1.609 kilometers)[0m.";3;2023-07-27;2023-08-10;;;;N/A;780;N/A
conjectured;/kənˈdʒek.tʃɚ/ [1mto guess, based on the appearance of a situation and not on proof[0m: We&#39:ll never know exactly how she died: we can only conjecture.;3;2023-07-27;2023-08-10;;;;conjecturé;781;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/conjectured_en_us_1.mp3
awaked;"
1. [1mto emerge or rouse from sleep: wake[0m. 
2. to become or cause to become alert.";3;2023-07-25;2023-08-08;;;;éveillé;782;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/aw/awake_en_us_1.mp3
prudent;"<span><span jscontroller=""BicQqd"" jsname=""XtloMb""><span jsaction=""click:sKUsF"" role=""tooltip"" tabindex=""0""><g-bubble jscontroller=""QVaUhf"" data-ci="""" data-du=""200"" data-tp=""5"" jsaction=""R9S7w:VqIRre:"" jsshadow=""""><span jsname=""d6wfac"" class=""c5aZPb"" data-enable-toggle-animation=""true"" data-extra-container-classes=""ZLo7Eb"" data-hover-hide-delay=""1000"" data-hover-open-delay=""500"" data-send-open-event=""true"" data-theme=""0"" data-width=""250"" role=""button"" tabindex=""0"" jsaction=""vQLyHf"" jsslot="""" data-ved=""2ahUKEwji84vh_6eAAxXrRKQEHf3zBsYQmpgGegQIFRAD""><span jsname=""ukx3I"" class=""JPfdse"" data-bubble-link="""" data-segment-text=""prudent"">prudent";3;2023-07-28;2023-08-11;;;;N/A;783;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/prudent_en_us_1.mp3
signify;Signify basically means &quot:[1mto make a sign or signal[0m&quot:. One of its synonyms is indicate: the index finger is the finger you point with, so to indicate is essentially to point to something.;3;2023-07-25;2023-08-08;;;;signifier;784;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/si/signify_en_us_1.mp3
descended; [1mto go or come down[0m: The path descended steeply into the valley. Jane descended the stairs. [ I ] literary. If darkness or night descends, it becomes dark and day changes to night.;3;2023-07-25;2023-08-08;;;;descendu;785;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/descended_en_us_1.mp3
dexterity;": [1mreadiness and grace in physical activity[0m. especially : skill and ease in using the hands. manual dexterity. 
2. : mental skill or quickness : adroitness.";3;2023-07-28;2023-08-11;;;;dextérité;786;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/dexterity_en_us_1.mp3
endeavoured;[1mto try to do something[0m: Engineers are endeavouring to locate the source of the problem. Synonyms. attempt. strive.;2;2023-08-03;2023-08-10;;;;s'est efforcé;787;N/A
