word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
salva;Disparo al aire que se hace en señal de saludo u honor en las celebraciones.;1;2023-08-03;2023-08-06;;;;sauvegarder;1232;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/salva_es_us_1.mp3
bombas;Máquina que se usa para extraer, elevar o impulsar líquidos y gases de un lugar a otro.;3;2023-08-03;2023-08-17;;;;des bombes;1233;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/bombas_es_us_1.mp3
honesto;[persona] Que actúa rectamente, cumpliendo su deber y de acuerdo con la moral, especialmente en lo referente al respeto por la propiedad ajena, la transparencia en los negocios, etc.;3;2023-08-03;2023-08-17;;;;honnête;1234;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ho/honesto_es_us_1.mp3
convertirse;&#39:[1mTransformar(se) en algo[0m&#39: : &#39:hacer que [alguien] cambie, o cambiar [uno mismo], de religión&#39: y &#39:pasar [algo] de un sistema de medida a otro&#39: .;0;;;;;;devenir;1235;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/convertir_es_us_1.mp3
familias;Grupo de personas, normalmente unidas por lazos legales, que conviven y tienen un proyecto de vida en común.;3;2023-08-03;2023-08-17;;;;des familles;1236;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fa/familias_es_us_1.mp3
cruz;Figura formada por dos líneas rectas que se cortan perpendicularmente, como el signo de la multiplicación o el de la suma.;0;;;;;;Croix;1237;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cr/cruz_es_us_1.mp3
crisis;Situación grave y decisiva que pone en peligro el desarrollo de un asunto o un proceso.;0;;;;;;crise;1238;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cr/crisis_es_us_1.mp3
campos;Parte de la superficie terrestre no ocupada por núcleos de población.;0;;;;;;des champs;1239;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/campos_es_us_1.mp3
obvio;N/A;1;2023-08-03;2023-08-06;;;;évident;1240;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ob/obvio_es_us_1.mp3
casarse;N/A;0;;;;;;se marrier;1241;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/casar_es_us_1.mp3
cambios;Acción de cambiar.;2;2023-08-03;2023-08-10;;;;changements;1242;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/cambios_es_us_1.mp3
lobo;Mamífero cánido de tamaño mediano-grande, cuerpo esbelto, orejas erectas, hocico alargado y puntiagudo, cola larga y abundante pelo pardo, rojizo o gris: es un depredador voraz y resistente a la carrera: vive en Europa, Asia y América del Norte, formando grupos familiares: hay varias especies.;0;;;;;;N/A;1243;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/lo/lobo_es_us_1.mp3
asesinado;N/A;0;;;;;;assassiné;1244;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/as/asesinar_es_us_1.mp3
lección;Exposición que alguien hace sobre un tema para enseñarlo a otros, especialmente cuando es solemne o de cierta enjundia.;1;2023-08-03;2023-08-06;;;;N/A;1245;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/lecci%C3%B3n_es_us_1.mp3
decírselo;N/A;2;2023-08-03;2023-08-10;;;;dit lui;1246;N/A
sonar;N/A;0;;;;;;rêve;1247;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/sonar_es_us_1.mp3
borracho;Que tiene alteradas temporalmente las capacidades físicas y mentales por un consumo excesivo de alcohol.;1;2023-08-03;2023-08-06;;;;ivre;1248;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/borracho_es_us_1.mp3
superior;Que está situado encima de otra cosa o más alto que ella.;0;;;;;;supérieur;1249;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/superior_es_us_1.mp3
rompe;"
1. tr. [1mSeparar con más o menos violencia las partes de un todo, deshaciendo su unión[0m.";2;2023-08-03;2023-08-10;;;;pauses;1250;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ro/romper_es_us_1.mp3
viejas;"
1. adj. Dicho de un ser vivo: [1mDe edad avanzada[0m. Apl.";0;;;;;;vieux;1251;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vi/viejas_es_us_1.mp3
símbolo;Signo que establece una relación de identidad con una realidad, generalmente abstracta, a la que evoca o representa.;2;2023-08-03;2023-08-10;;;;symbole;1252;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/s%C3%AD/s%C3%ADmbolo_es_us_1.mp3
trajeron;tr. [1mConducir o trasladar algo al lugar en donde se habla o de que se habla[0m.;2;2023-08-03;2023-08-10;;;;ils ont apporté;1253;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/traer_es_us_1.mp3
patrulla;Grupo pequeño de soldados o personas armadas que vigilan o mantienen el orden en un lugar.;2;2023-08-03;2023-08-10;;;;patrouille;1254;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/patrulla_es_us_1.mp3
cuídate;prnl. [1mMirar por la propia salud, darse buena vida[0m.;1;2023-08-03;2023-08-06;;;;prends soins de-VOUS;1255;N/A
aprende;"apprehendĕre. 
1. tr. [1mAdquirir el conocimiento de algo por medio del estudio o de la experiencia[0m.";3;2023-08-03;2023-08-17;;;;apprendre;1256;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/aprender_es_us_1.mp3
vergüenza;Sentimiento de pérdida de dignidad causado por una falta cometida o por una humillación o insulto recibidos.;1;2023-08-03;2023-08-06;;;;honte;1257;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ve/verg%C3%BCenza_es_us_1.mp3
pescado;Pez comestible una vez sacado del agua donde vive por cualquiera de los procedimientos de pesca y destinado al consumo alimenticio.;1;2023-08-03;2023-08-06;;;;poisson;1258;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/pescado_es_us_1.mp3
drácula;N/A;0;;;;;;N/A;1259;N/A
tomaron;[1mRecibir o aceptar de cualquier modo que sea[0m.;0;;;;;;ils ont pris;1260;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/to/tomar_es_us_1.mp3
texas;N/A;0;;;;;;N/A;1261;N/A
vernos;[1mVisitar a una persona o estar con ella para tratar de algún asunto[0m.;1;2023-08-03;2023-08-06;;;;regarde nous;1262;N/A
pasaste;N/A;0;;;;;;Tu es passé;1263;N/A
despertar;Hacer que alguien deje de dormir o interrumpir el sueño de alguien.;0;;;;;;réveillez-vous;1264;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/despertar_es_us_1.mp3
tíos;Hermano de los padres de una persona, o cónyuge de uno de estos hermanos.;0;;;;;;oncles;1265;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/t%C3%AD/t%C3%ADos_es_us_1.mp3
cometer;N/A;2;2023-08-03;2023-08-10;;;;commettre;1266;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/cometer_es_us_1.mp3
resultó;N/A;2;2023-08-03;2023-08-10;;;;s'est avéré;1267;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/re/resultar_es_us_1.mp3
industria;Actividad económica y técnica que consiste en transformar las materias primas hasta convertirlas en productos adecuados para satisfacer las necesidades del ser humano.;3;2023-08-03;2023-08-17;;;;industrie;1268;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/industria_es_us_1.mp3
gustado;[1mAgradar, parecer bien[0m.;0;;;;;;aimé;1269;N/A
fría;N/A;2;2023-08-03;2023-08-10;;;;froid;1270;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fr/fr%C3%ADa_es_us_1.mp3
misterio;Hecho o cosa cuya naturaleza, causa, origen o razón de ser no tiene explicación o no se puede entender.;0;;;;;;mystère;1271;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mi/misterio_es_us_1.mp3
empleado;Persona que trabaja para otra o para una institución a cambio de un salario.;0;;;;;;employé;1272;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/em/empleado_es_us_1.mp3
fiebre;Aumento de la temperatura del cuerpo por encima de la normal, que va acompañado por un aumento del ritmo cardíaco y respiratorio, y manifiesta la reacción del organismo frente a alguna enfermedad.;2;2023-08-03;2023-08-10;;;;fièvre;1273;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fi/fiebre_es_us_1.mp3
compañías;Cercanía de las personas, animales o cosas que están juntas en un lugar al mismo tiempo.;1;2023-08-03;2023-08-06;;;;entreprises;1274;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/compa%C3%B1%C3%ADas_es_us_1.mp3
sabiendo;[1mTener noticia o conocimiento de algo[0m.;2;2023-08-03;2023-08-10;;;;connaissance;1275;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/saber_es_us_1.mp3
coca;Arbusto tropical de tronco delgado, hojas pequeñas, alternas y de color verde claro brillante, flores blanquecinas que nacen en la axila de la hoja y fruto en forma de pequeñas drupas ovales de color rojo brillante: puede alcanzar hasta 3 m de altura: las hojas se usan en infusión como estimulante nervioso y de ellas se extrae la cocaína.;0;;;;;;N/A;1276;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/coca_es_us_1.mp3
salía;N/A;2;2023-08-03;2023-08-10;;;;sortit de;1277;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sa/salir_es_us_1.mp3
canciones;Pieza musical cantada.;3;2023-08-03;2023-08-17;;;;N/A;1278;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/canciones_es_us_1.mp3
desierto;[lugar, terreno] Que está despoblado o deshabitado.;0;;;;;;désert;1279;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/desierto_es_us_1.mp3
esposas;N/A;0;;;;;;épouses;1280;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/esposas_es_us_1.mp3
meterte;N/A;1;2023-08-03;2023-08-06;;;;entrer dans;1281;N/A
formar;Dimension caractéristique d'un imprimé (livre, journal), déterminée par le nombre de feuillets d'une feuille (pliée ou non).;1;2023-08-03;2023-08-06;;;;N/A;1282;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fo/formar_es_us_1.mp3
prohibido;[1mQue por ley, autoridad o estatuto no está consentido y es ilegítimo[0m. Que no se permite.;0;;;;;;interdit;1283;N/A
original;Del origen o relacionado con él.;3;2023-08-03;2023-08-17;;;;N/A;1284;N/A
montañas;Elevación natural del terreno de gran altura.;0;;;;;;montagnes;1285;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mo/monta%C3%B1as_es_us_1.mp3
habrás;[1mSegunda persona del singular (tú, vos) del futuro de indicativo de haber o de haberse[0m.;1;2023-08-03;2023-08-06;;;;Tu vas avoir;1286;N/A
casó;Palabra genérica que hace referencia a una situación, suceso, acontecimiento, conjunto de circunstancias, etc., entendidos como una entidad particular y diferenciada.;1;2023-08-03;2023-08-06;;;;cas;1287;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/casar_es_us_1.mp3
daños;Perjuicio, mal o desgracia.;1;2023-08-03;2023-08-06;;;;dommage;1288;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/da/da%C3%B1os_es_us_1.mp3
tirado;N/A;0;;;;;;enlevé;1289;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ti/tirado_es_us_1.mp3
castigo;Pena que se impone a la persona que ha cometido un delito o una falta o ha tenido un mal comportamiento.;1;2023-08-03;2023-08-06;;;;Châtiment;1290;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/castigo_es_us_1.mp3
golpeó;N/A;2;2023-08-03;2023-08-10;;;;frapper;1291;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/go/golpear_es_us_1.mp3
pedazos;N/A;1;2023-08-03;2023-08-06;;;;pièces;1292;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/pedazos_es_us_1.mp3
crímenes;Delito de asesinato.;0;;;;;;crimes;1293;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cr/cr%C3%ADmenes_es_us_1.mp3
límite;Línea real o imaginaria que marca el fin de una superficie o cuerpo o la separación entre dos entidades.;3;2023-08-03;2023-08-17;;;;limite;1294;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/l%C3%AD/l%C3%ADmite_es_us_1.mp3
invito;[1mIncitar, estimular a alguien a algo[0m.;0;;;;;;Invitation;1295;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/invitar_es_us_1.mp3
andas;N/A;0;;;;;;respirer;1296;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/an/andas_es_us_1.mp3
humo;Producto que en forma gaseosa se desprende de una combustión, y se compone principalmente de vapor de agua y ácido carbónico.;0;;;;;;dedans;1297;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/hu/humo_es_us_1.mp3
estarían;N/A;0;;;;;;ils seraient;1298;N/A
entendí;"[1mTener idea clara de las cosas[0m. 
2.";2;2023-08-03;2023-08-10;;;;compris;1299;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/entender_es_us_1.mp3
artista;Persona que practica alguna de las bellas artes (música, pintura, escultura, arquitectura, danza, poesía), en especial si se dedica a ello profesionalmente.;3;2023-08-03;2023-08-17;;;;artiste;1300;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ar/artista_es_us_1.mp3
volverán;N/A;0;;;;;;ils reviendront;1301;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vo/volver_es_us_1.mp3
suicidio;Acción de suicidarse.;0;;;;;;suicide;1302;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/suicidio_es_us_1.mp3
chino;Relativo a China, país del centro de Asia, o a sus habitantes.;0;;;;;;N/A;1303;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ch/chino_es_us_1.mp3
lío;Conjunto de cosas, como ropa u otras cosas semejantes, que están envueltas o atadas unas con otras.;1;2023-08-02;2023-08-05;;;;désordre;1304;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/l%C3%AD/l%C3%ADo_es_us_1.mp3
personalmente;Desde un punto de vista personal.;2;2023-08-03;2023-08-10;;;;personnellement;1305;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pe/personalmente_es_us_1.mp3
hubiéramos;N/A;0;;;;;;nous aurions;1306;N/A
be;N/A;0;;;;;;être;1307;N/A
despierto;Que no está dormido.;0;;;;;;éveillé;1308;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/despierto_es_us_1.mp3
pasión;Sentimiento vehemente, capaz de dominar la voluntad y perturbar la razón, como el amor, el odio, los celos o la ira intensos.;0;;;;;;passion;1309;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pasi%C3%B3n_es_us_1.mp3
invitar;Pedir a una persona que participe en una celebración o un acontecimiento organizado por uno mismo.;3;2023-08-03;2023-08-17;;;;inviter;1310;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/invitar_es_us_1.mp3
cincuenta;Indica que el nombre al que acompaña o al que sustituye está 50 veces.;3;2023-08-03;2023-08-17;;;;cinquante;1311;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ci/cincuenta_es_us_1.mp3
seguía;Canal d'irrigation, en Afrique du Nord.;0;;;;;;suivi;1312;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/seguir_es_us_1.mp3
volvieron;N/A;2;2023-08-03;2023-08-10;;;;ils sont revenus;1313;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vo/volver_es_us_1.mp3
escaleras;Construcción o estructura constituida por una sucesión de escalones que sirve para subir y bajar los pisos de un edificio o para poner en comunicación dos superficies a distinto nivel.;2;2023-08-03;2023-08-10;;;;escaliers;1314;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/escaleras_es_us_1.mp3
competencia;Disputa entre personas, animales o cosas que aspiran a un mismo objetivo o a la superioridad en algo.;0;;;;;;compétence;1315;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/competencia_es_us_1.mp3
letra;Signo escrito que, solo o unido a otros, representa un sonido.;3;2023-08-03;2023-08-17;;;;lettre;1316;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/letra_es_us_1.mp3
entienden;"[1mTener idea clara de las cosas[0m. 
2. tr. Saber con perfección algo.";2;2023-08-03;2023-08-10;;;;ils comprennent;1317;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/entender_es_us_1.mp3
cuerda;Objeto delgado, muy alargado y flexible, hecho de hilos o fibras torcidos o entrelazados, que se usa generalmente para atar o sujetar cosas.;2;2023-08-03;2023-08-10;;;;corde;1318;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cu/cuerda_es_us_1.mp3
pásame;tr. [1mLlevar, trasladar, conducir de un lugar o situación a otro[0m: pasé de aprendiz a oficial en un año.;0;;;;;;Désolé;1319;N/A
fines;[persona] Que perteneció a un antiguo pueblo que invadió el norte de Europa y dio nombre a Finlandia.;1;2023-08-03;2023-08-06;;;;amendes;1320;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fi/fines_es_us_1.mp3
cubrir;Poner algo encima o delante de una persona o una cosa de manera que queda total o parcialmente oculta, protegida o resguardada.;0;;;;;;couverture;1321;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cu/cubrir_es_us_1.mp3
cuente;N/A;2;2023-08-03;2023-08-10;;;;compter;1322;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/contar_es_us_1.mp3
valle;Terreno llano de nivel más bajo que el que lo rodea.;1;2023-08-03;2023-08-06;;;;Vallée;1323;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/va/valle_es_us_1.mp3
ataques;Acción violenta o impetuosa contra alguien o algo para hacer daño, destruir o derrotar.;2;2023-08-03;2023-08-10;;;;attaques;1324;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/at/ataques_es_us_1.mp3
eche;Appât fixé à l'hameçon.;1;2023-08-03;2023-08-06;;;;attendez;1325;N/A
ventaja;Circunstancia o situación que da superioridad en alguna cosa.;1;2023-08-03;2023-08-06;;;;avantage;1326;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ve/ventaja_es_us_1.mp3
